"id","attr_time","attr_x","attr_y","attr_z"
"387","1518805813805","0.065577","5.29885e-05","0.156696"
"388","1518805813816","0.00266065","-0.0229427","-0.00297642"
"389","1518805813825","-0.0744883","-0.0547472","-0.0885744"
"390","1518805813836","-0.0519289","-0.0533748","-0.0995913"
"391","1518805813846","0.0101732","-0.105909","-0.0892506"
"392","1518805813856","0.0445315","-0.0770654","-0.0465002"
"393","1518805813865","0.0317944","-0.0195131","0.0317554"
"394","1518805813876","-0.00904205","0.0495138","0.027319"
"395","1518805813885","-0.110666","0.0702578","-0.0451841"
"396","1518805813897","-0.138334","0.0638679","-0.0572166"
"397","1518805813907","-0.05512","0.0625868","-0.0189571"
"398","1518805813916","0.0133666","0.00218397","-0.0324049"
"399","1518805813925","0.0719867","-0.0595462","-0.0757246"
"400","1518805813935","0.0671665","-0.0648758","-0.119958"
"401","1518805813945","-0.00947567","0.00364655","-0.0902195"
"402","1518805813956","-0.0478044","0.0718724","0.0101871"
"403","1518805813966","-0.0899598","0.122622","0.0119801"
"404","1518805813975","-0.131346","0.159391","-0.0785246"
"405","1518805813985","-0.191271","0.161991","-0.143268"
"406","1518805813996","-0.126201","0.0970302","-0.145261"
"407","1518805814005","-0.0473287","0.0891167","-0.0817318"
"408","1518805814016","0.00810711","0.0253233","-0.0328236"
"409","1518805814026","0.0524558","0.0260049","0.0656815"
"410","1518805814036","0.00557163","0.0648586","0.131078"
"411","1518805814045","-0.0357665","0.132334","0.137424"
"412","1518805814056","-0.0669216","0.1844","0.0390682"
"413","1518805814065","-0.0726915","0.178167","-0.0319538"
"414","1518805814076","-0.0581532","0.117633","-0.0772791"
"415","1518805814086","-0.0541842","0.0443053","-0.0484152"
"416","1518805814096","-0.0376011","-0.0315954","-0.0808716"
"417","1518805814105","0.0484513","-0.0156992","-0.07619"
"418","1518805814116","0.0483382","-0.0297982","-0.0666971"
"419","1518805814125","0.0118546","0.0489474","-0.011219"
"420","1518805814136","-0.00967047","0.111944","0.0235872"
"421","1518805814146","-0.0479602","0.114456","0.0150385"
"422","1518805814160","-0.042199","0.0762411","-0.0186157"
"423","1518805814166","-0.0682368","0.0495004","-0.00723076"
"424","1518805814177","-0.110137","0.0242769","0.0765781"
"425","1518805814185","-0.0612934","-0.0342102","0.0957394"
"426","1518805814196","0.0218358","-0.0695074","0.0899992"
"427","1518805814206","0.0596079","0.0286725","0.0911541"
"428","1518805814216","0.0304475","0.0861469","0.0959082"
"429","1518805814225","0.00328842","0.0861563","0.0901346"
"430","1518805814236","-0.0222697","0.0804176","0.0625305"
"431","1518805814245","-0.0331391","0.0739111","0.0596018"
"432","1518805814256","0.015628","0.0533827","0.0495968"
"433","1518805814266","0.020164","0.0178057","0.0550003"
"434","1518805814276","0.0544396","-0.108342","0.0363388"
"435","1518805814285","-0.000502944","-0.151798","0.0616331"
"436","1518805814296","-0.00231779","-0.111861","0.0818682"
"437","1518805814305","-0.00760049","-0.056927","0.122957"
"438","1518805814316","0.00924298","-0.0110641","0.0332422"
"439","1518805814326","0.0552799","0.0160492","-0.0155458"
