"id","attr_time","attr_x","attr_y","attr_z"
"162","1518483586257","-0.0476475","0.19059","-0.013439"
"163","1518483586277","-0.0244346","0.171042","-0.0207694"
"164","1518483586297","0.00488692","0.138056","-0.00610865"
"165","1518483586318","0.00610865","0.133169","-0.00244346"
"166","1518483586344","-0.013439","0.100182","0.00244346"
"167","1518483586359","-0.013439","0.0549779","-0.0171042"
"168","1518483586378","-0.0610865","0.095295","-0.0354302"
"169","1518483586398","-0.0904081","0.122173","-0.0207694"
"170","1518483586418","-0.0647517","0.102625","-0.0109956"
"171","1518483586437","-0.0733038","0.076969","-0.00855211"
"172","1518483586462","-0.0684169","0.0537561","0.00733038"
"173","1518483586479","-0.0268781","0.0390954","0.00855211"
"174","1518483586498","0.0280998","0.031765","0.00855211"
"175","1518483586519","0.0781908","0.0757473","0.00733038"
"176","1518483586537","0.102625","0.111177","0.00366519"
"177","1518483586557","0.0842994","0.138056","0.0109956"
"178","1518483586579","0.031765","0.142942","0.0268781"
"179","1518483586598","0.0158825","0.114843","0.031765"
"180","1518483586630","0.0305433","0.0855211","0.018326"
"181","1518483586642","0.0329867","0.0696386","0.0195477"
"182","1518483586659","0.0378736","0.0427606","0.013439"
"183","1518483586676","0.0342085","0.0684169","0.013439"
"184","1518483586698","0.00733038","0.0989602","0.0158825"
"185","1518483586718","-0.0305433","0.0867429","0.0207694"
"186","1518483586737","-0.0745256","0.0232129","0.0232129"
"187","1518483586758","-0.0659734","-0.0366519","0.00855211"
"188","1518483586777","-0.013439","-0.013439","-0.00244346"
"189","1518483586797","0.0439823","0.0342085","-0.00122173"
"190","1518483586818","0.0781908","0.0989602","0.018326"
"191","1518483586838","0.130725","0.149051","-0.0720821"
"192","1518483586859","0.109956","0.152716","-0.0806342"
"193","1518483586879","0.0342085","0.0879646","-0.06353"
"194","1518483586898","-0.0219911","0.0268781","-0.013439"
"195","1518483586916","-0.0574213","-0.0586431","0.0244346"
"196","1518483586937","-0.06353","-0.11973","0.0256563"
"197","1518483586956","-0.116064","-0.156382","0.0342085"
"198","1518483586975","-0.199142","-0.141721","0.0439823"
"199","1518483586999","-0.199142","-0.0781908","0.0256563"
"200","1518483587017","-0.118508","-0.0146608","-0.0122173"
"201","1518483587037","-0.0598648","0.0256563","-0.0293215"
"202","1518483587058","-0.0415388","0.00977384","-0.0342085"
"203","1518483587077","-0.0684169","0.013439","-0.0122173"
"204","1518483587097","-0.103847","0.0354302","0.00855211"
"205","1518483587118","-0.122173","0.0830777","0.00855211"
"206","1518483587137","-0.153938","0.122173","0.00122173"
"207","1518483587158","-0.173486","0.136834","-0.0244346"
"208","1518483587178","-0.172264","0.128282","-0.0305433"
"209","1518483587197","-0.141721","0.0989602","-0.0280998"
"210","1518483587217","-0.0855211","0.0781908","-0.0219911"
"211","1518483587238","-0.031765","0.045204","-0.00855211"
"212","1518483587257","0.0109956","0.00977384","0.00244346"
"213","1518483587278","-0.0122173","0.00610865","-0.00244346"
"214","1518483587298","-0.0794125","0.0195477","-0.013439"
"215","1518483587317","-0.108734","0.0195477","-0.0122173"
"216","1518483587338","-0.0733038","0.013439","-0.00122173"
"217","1518483587358","-0.0403171","0.0280998","-0.00977384"
"218","1518483587377","-0.0390954","0.0293215","-0.045204"
"219","1518483587397","-0.0745256","0.031765","-0.0623083"
"220","1518483587419","-0.123395","0.045204","-0.050091"
"221","1518483587437","-0.113621","0.0586431","-0.0158825"
"222","1518483587457","-0.0733038","0.0427606","-0.0195477"
"223","1518483587478","-0.0171042","0.0354302","-0.0219911"
"224","1518483587497","0.0158825","0.0378736","-0.00366519"
"225","1518483587518","0.0610865","0.0415388","0.0268781"
"226","1518483587538","0.122173","0.0684169","0.0586431"
"227","1518483587557","0.164934","0.101404","0.0671952"
"228","1518483587577","0.191812","0.0916298","0.0586431"
"229","1518483587598","0.193033","0.0586431","0.0684169"
"230","1518483587622","0.164934","-0.0171042","0.0720821"
"231","1518483587644","0.0671952","-0.0171042","0.0537561"
"232","1518483587657","-0.0561996","-0.00488692","0.00610865"
"233","1518483587676","-0.150273","-0.0109956","-0.0342085"
"234","1518483587695","-0.150273","-0.0439823","-0.050091"
"235","1518483587716","-0.111177","-0.0830777","-0.0476475"
"236","1518483587735","-0.0855211","-0.0598648","-0.0305433"
"237","1518483587757","-0.0733038","-0.0329867","-0.013439"
"238","1518483587777","-0.0659734","-0.0329867","0.013439"
"239","1518483587796","-0.0623083","-0.0329867","0.018326"
"240","1518483587817","-0.0513127","-0.0158825","0.00610865"
"241","1518483587839","-0.018326","-0.00733038","0.00244346"
"242","1518483587856","0.0244346","0.0207694","0.0109956"
"243","1518483587876","0.0537561","0.0403171","0.0109956"
"244","1518483587898","0.0842994","0.06353","0.0146608"
"245","1518483587918","0.108734","0.0586431","0.0122173"
"246","1518483587940","0.114843","0.0549779","0.0195477"
"247","1518483587956","0.0610865","0.031765","0.0354302"
"248","1518483587976","0.0158825","0.0232129","0.0439823"
"249","1518483587997","0.0427606","0.0146608","0.0476475"
"250","1518483588017","0.111177","0.0293215","0.0390954"
"251","1518483588037","0.0610865","0.0427606","0.0244346"
"252","1518483588057","-0.00977384","0.018326","0.0158825"
"253","1518483588078","-0.0390954","-0.018326","0.00366519"
"254","1518483588097","-0.0256563","-0.0342085","0.00488692"
"255","1518483588117","0.00488692","0.00122173","0.018326"
"256","1518483588139","0.0207694","0.0342085","0.0244346"
"257","1518483588157","0.0195477","0.045204","0.0109956"
"258","1518483588177","0.0195477","0.0342085","0.00733038"
"259","1518483588198","0.0244346","0.00122173","0.0158825"
"260","1518483588217","0.0207694","0","0.0244346"
"261","1518483588238","0.00488692","0.0293215","0.0244346"
"262","1518483588258","-0.0146608","0.0256563","0.0207694"
"263","1518483588277","-0.0293215","-0.0122173","0.013439"
"264","1518483588297","-0.0378736","-0.0256563","0.00366519"
"265","1518483588319","-0.0378736","-0.0122173","-0.00610865"
"266","1518483588338","-0.0439823","0.00733038","-0.0109956"
"267","1518483588357","-0.0671952","0.0122173","-0.013439"
"268","1518483588378","-0.0989602","-0.00244346","-0.0207694"
"269","1518483588397","-0.0830777","-0.018326","-0.0195477"
"270","1518483588417","-0.00366519","-0.0280998","-0.013439"
"271","1518483588438","0.0916298","0.00122173","-0.0244346"
"272","1518483588457","0.128282","0.00610865","-0.0219911"
"273","1518483588477","0.142942","0.06353","-0.00488692"
"274","1518483588498","0.113621","0.128282","0.0171042"
"275","1518483588517","0.0342085","0.133169","0.0403171"
"276","1518483588538","-0.0219911","0.117286","0.0586431"
"277","1518483588561","-0.0268781","0.0623083","0.0537561"
"278","1518483588578","-0.0122173","0.00855211","0.018326"
"279","1518483588595","0.00610865","-0.0293215","-0.00122173"
"280","1518483588616","0.00244346","-0.0207694","-0.0207694"
"281","1518483588635","-0.102625","0.050091","0.0122173"
"282","1518483588655","-0.151495","0.0427606","0.00366519"
"283","1518483588675","-0.201586","-0.00855211","-0.018326"
"284","1518483588697","-0.221133","-0.045204","-0.050091"
"285","1518483588717","-0.22602","-0.0549779","-0.0513127"
"286","1518483588738","-0.202807","-0.0806342","-0.0280998"
"287","1518483588757","-0.151495","-0.0733038","0.00733038"
"288","1518483588777","-0.103847","-0.050091","0.0195477"
"289","1518483588798","-0.0867429","-0.0464258","0.0122173"
"290","1518483588817","-0.0757473","-0.0537561","0.013439"
"291","1518483588837","-0.0415388","-0.0403171","0.0109956"
"292","1518483588858","0.0146608","-0.0146608","0.018326"
"293","1518483588877","0.0855211","0.0122173","0.050091"
"294","1518483588897","0.167377","0.0415388","0.0806342"
"295","1518483588919","0.354302","0.185703","0.0268781"
"296","1518483588937","0.376293","0.150273","-0.0415388"
"297","1518483588957","0.173486","0.0659734","-0.00855211"
"298","1518483588978","-0.0513127","-0.0623083","0.0390954"
"299","1518483589015","-0.133169","-0.0928515","0.105069"
"300","1518483589015","0.00366519","0.00488692","0.103847"
"301","1518483589036","0.189368","0.0708604","0.0403171"
"302","1518483589054","0.191812","0.108734","-0.00977384"
"303","1518483589076","0.0439823","0.0574213","-0.00122173"
"304","1518483589097","-0.045204","-0.0525344","0.0476475"
"305","1518483589118","-0.0488692","-0.0525344","0.0684169"
"306","1518483589137","-0.00366519","-0.00855211","0.0464258"
"307","1518483589158","0.045204","0.0427606","0.0219911"
"308","1518483589177","0.0244346","0.045204","-0.00122173"
"309","1518483589201","-0.0354302","0.0219911","-0.0207694"
"310","1518483589220","-0.06353","0.0158825","-0.0232129"
"311","1518483589239","-0.0378736","0.0195477","0.00244346"
"312","1518483589257","0.0439823","0.031765","0.0244346"
"313","1518483589279","0.0219911","0.00855211","0.018326"
"314","1518483589298","0.00244346","0.00610865","0.0171042"
"315","1518483589318","0.0195477","0.0268781","0.0195477"
"316","1518483589339","0.0488692","0.045204","0.0232129"
"317","1518483589358","0.0647517","0.0427606","0.013439"
"318","1518483589378","0.0549779","0.0390954","0.0122173"
"319","1518483589399","0.0146608","0.0342085","0.00366519"
"320","1518483589418","-0.0366519","0.0171042","-0.00610865"
"321","1518483589438","-0.031765","-0.00488692","0.00610865"
"322","1518483589459","0.0146608","0.00366519","0.0122173"
"323","1518483589478","0.013439","0.018326","-0.00366519"
"324","1518483589498","-0.0158825","0.0256563","0"
"325","1518483589519","-0.0219911","0.00610865","0.0109956"
"326","1518483589538","-0.0122173","0.013439","0.0109956"
"327","1518483589558","-0.00488692","0.0171042","-0.00366519"
"328","1518483589579","-0.018326","0.0158825","-0.0158825"
"329","1518483589598","-0.0415388","-0.00855211","-0.0146608"
"330","1518483589618","-0.0342085","-0.00977384","-0.00488692"
"331","1518483589646","-0.0244346","-0.0207694","-0.00977384"
"332","1518483589658","0","-0.0109956","-0.00366519"
"333","1518483589678","0.00977384","-0.0109956","-0.00977384"
"334","1518483589698","-0.0293215","0.00366519","-0.018326"
"335","1518483589717","-0.076969","0.00733038","-0.0146608"
"336","1518483589737","-0.0842994","0.0122173","-0.0158825"
"337","1518483589759","-0.0525344","0.0219911","-0.00855211"
"338","1518483589778","-0.031765","-0.00244346","-0.0171042"
"339","1518483589799","-0.0378736","-0.0415388","-0.0146608"
"340","1518483589819","-0.013439","-0.0598648","-0.0293215"
"341","1518483589838","-0.0464258","-0.118508","-0.116064"
"342","1518483589857","-0.108734","-0.287107","-0.228464"
"343","1518483589879","-0.129503","-0.530231","-0.322537"
"344","1518483589898","-0.0965167","-0.623083","-0.371406"
"345","1518483589919","-0.109956","-0.504575","-0.34575"
"346","1518483589939","-0.433714","-0.458149","-0.434936"
"347","1518483589958","-0.6072","-0.250455","-0.450819"
"348","1518483589978","-0.447153","-0.138056","-0.338419"
"349","1518483589999","-0.12706","-0.0904081","-0.19059"
"350","1518483590018","0.151495","-0.0305433","-0.0390954"
"351","1518483590038","0.26145","0.0904081","0.0525344"
"352","1518483590059","0.212581","0.173486","0.0879646"
"353","1518483590078","0.0818559","0.141721","0.102625"
"354","1518483590097","0.0293215","0.00733038","0.0757473"
"355","1518483590119","0.0280998","-0.0525344","0.00244346"
"356","1518483590138","-0.0891863","-0.103847","-0.0647517"
"357","1518483590158","-0.202807","-0.116064","-0.0708604"
"358","1518483590179","-0.196699","-0.107512","-0.00733038"
"359","1518483590198","-0.0696386","-0.128282","0.0366519"
"360","1518483590218","0.0708604","-0.106291","0.0427606"
"361","1518483590239","0.11973","-0.158825","0.0464258"
"362","1518483590258","0.150273","-0.290772","0.108734"
"363","1518483590278","0.219911","-0.408058","0.251676"
"364","1518483590298","0.320093","-0.417832","0.387289"
"365","1518483590318","0.401949","-0.351858","0.428827"
"366","1518483590338","0.340863","-0.342085","0.257785"
"367","1518483590359","0.013439","-0.491136","-0.0904081"
"368","1518483590378","-0.0867429","-0.455705","-0.306654"
"369","1518483590398","-0.00733038","-0.280998","-0.393397"
"370","1518483590419","-0.0842994","-0.0745256","-0.241903"
"371","1518483590438","-0.108734","0.0244346","-0.172264"
"372","1518483590458","-0.138056","0.0549779","-0.111177"
"373","1518483590478","-0.147829","0.00244346","-0.130725"
"374","1518483590498","-0.151495","-0.0794125","-0.177151"
"375","1518483590518","-0.223577","-0.138056","-0.163712"
"376","1518483590538","-0.339641","-0.0989602","-0.0610865"
"377","1518483590558","-0.248011","0.149051","0.0403171"
"378","1518483590578","0.113621","0.273668","0.0415388"
"379","1518483590597","0.228464","0.217468","0.06353"
"380","1518483590616","0.166155","0.169821","0.0403171"
"381","1518483590645","-0.0720821","0.0989602","0.0207694"
"382","1518483590657","-0.185703","0.0329867","0.0928515"
"383","1518483590676","-0.207694","0.0244346","0.16249"
"384","1518483590696","-0.0965167","0.0696386","0.150273"
"385","1518483590739","-0.0122173","0.076969","0.0830777"
"386","1518483590739","-0.0268781","0.0940732","0.0329867"
"387","1518483590754","-0.0549779","0.139277","-0.0244346"
"388","1518483590776","-0.0794125","0.18326","-0.0171042"
"389","1518483590795","-0.133169","0.245568","0.0256563"
"390","1518483590817","-0.168599","0.268781","0.0659734"
"391","1518483590838","-0.101404","0.244346","0.105069"
"392","1518483590856","0.031765","0.205251","0.114843"
"393","1518483590876","0.103847","0.196699","0.101404"
"394","1518483590896","0.0781908","0.19792","0.101404"
"395","1518483590918","-0.0390954","0.245568","0.095295"
"396","1518483590938","-0.0904081","0.19792","0.105069"
"397","1518483590958","-0.0171042","0.188146","0.109956"
"398","1518483590978","0.06353","0.200364","0.0904081"
"399","1518483590998","0.0818559","0.18326","0.0745256"
"400","1518483591018","0.00122173","0.235794","0.0561996"
"401","1518483591038","0.031765","0.213803","0.0855211"
"402","1518483591057","0.102625","0.235794","0.0977384"
"403","1518483591078","0.124617","0.278555","0.0965167"
"404","1518483591097","0.122173","0.321315","0.120951"
"405","1518483591117","0.150273","0.419054","0.150273"
"406","1518483591139","0.193033","0.533896","0.158825"
"407","1518483591157","0.215025","0.513127","0.156382"
"408","1518483591177","0.24679","0.386067","0.129503"
"409","1518483591198","0.301767","0.302989","0.0879646"
"410","1518483591218","0.335976","0.298102","0.0549779"
"411","1518483591238","0.315206","0.299324","0.0574213"
"412","1518483591258","0.229685","0.302989","0.0671952"
"413","1518483591277","0.0989602","0.202807","0.0574213"
"414","1518483591297","-0.0293215","0.0867429","0.0476475"
"415","1518483591319","-0.0720821","0.0219911","0.0427606"
"416","1518483591338","-0.0207694","-0.0109956","0.0268781"
"417","1518483591357","0.0537561","-0.0366519","0.0122173"
"418","1518483591378","0.0403171","-0.0256563","0.00488692"
"419","1518483591397","-0.0305433","0.0280998","0.0280998"
"420","1518483591418","-0.0403171","-0.0207694","0.0598648"
"421","1518483591438","0.0354302","-0.0623083","0.0806342"
"422","1518483591457","0.0781908","-0.0256563","0.0806342"
"423","1518483591477","0.0659734","0.0366519","0.076969"
"424","1518483591498","0.0965167","0.24679","0.0403171"
"425","1518483591517","0.180816","0.284663","-0.0989602"
"426","1518483591537","0.050091","-0.0219911","-0.135612"
"427","1518483591560","-0.146608","-0.227242","-0.0806342"
"428","1518483591609","-0.245568","-0.193033","-0.0610865"
"429","1518483591609","-0.221133","-0.0781908","-0.0342085"
"430","1518483591658","-0.0525344","-0.109956","-0.00977384"
"431","1518483591658","-0.00244346","-0.102625","-0.00733038"
"432","1518483591659","0.0122173","-0.050091","0.0232129"
"433","1518483591677","0.0280998","-0.00977384","0.0586431"
"434","1518483591695","0.0390954","-0.00244346","0.0647517"
"435","1518483591716","0.0439823","0.0268781","0.0525344"
"436","1518483591736","0.0439823","0.00855211","0.0329867"
"437","1518483591758","0.045204","-0.00855211","0.0280998"
"438","1518483591777","0.0390954","0.0488692","0.018326"
"439","1518483591798","0.018326","0.0305433","0.0244346"
"440","1518483591817","0.0280998","0.0415388","0.0378736"
"441","1518483591837","0.0219911","0.0329867","0.0171042"
"442","1518483591858","0.0158825","0.0232129","0.00733038"
"443","1518483591877","-0.00488692","-0.0305433","0.00244346"
"444","1518483591897","-0.0329867","-0.0439823","0.00733038"
"445","1518483591918","-0.0488692","-0.0329867","-0.00122173"
"446","1518483591937","-0.0342085","-0.0390954","0.00122173"
"447","1518483591957","-0.0109956","-0.0415388","0.00122173"
"448","1518483591978","0.0244346","-0.00610865","0.00610865"
"449","1518483591997","0.0513127","0.0244346","0.0232129"
"450","1518483592016","0.050091","0.0415388","0.0342085"
"451","1518483592036","0.0403171","0.0329867","0.0342085"
"452","1518483592055","0.0329867","0.00610865","0.0256563"
"453","1518483592077","0.0354302","0.0122173","0.0171042"
"454","1518483592098","0.0403171","-0.00244346","0.0195477"
"455","1518483592117","0.0390954","0","0.0232129"
"456","1518483592137","0.00977384","0.00366519","0.0109956"
"457","1518483592158","-0.00977384","-0.00733038","-0.00733038"
"458","1518483592177","-0.00366519","-0.0158825","-0.013439"
"459","1518483592198","0.00855211","-0.0158825","-0.00977384"
"460","1518483592218","-0.00366519","0.00122173","0.00610865"
"461","1518483592240","-0.00855211","-0.00244346","0.0122173"
"462","1518483592257","0.018326","0.00488692","0.018326"
"463","1518483592278","0.0525344","0.00855211","0.0219911"
"464","1518483592297","0.0720821","0.0342085","0.0232129"
"465","1518483592318","0.0513127","0.0342085","0.0122173"
"466","1518483592338","0.0109956","0.0476475","0.00488692"
"467","1518483592357","-0.0219911","0.0354302","0.00366519"
"468","1518483592377","-0.0415388","-0.0158825","-0.00488692"
"469","1518483592398","-0.0708604","0.00244346","-0.0354302"
"470","1518483592417","-0.113621","0.0403171","-0.0598648"
"471","1518483592437","-0.136834","0.0244346","-0.031765"
"472","1518483592458","-0.100182","-0.0244346","0.00610865"
"473","1518483592478","-0.0427606","0.0268781","-0.00733038"
"474","1518483592498","-0.00977384","0.0733038","-0.0561996"
"475","1518483592518","-0.00366519","0.0256563","-0.0842994"
"476","1518483592537","0.0207694","0.018326","-0.0745256"
"477","1518483592557","-0.0122173","-0.105069","-0.0781908"
"478","1518483592580","-0.0280998","-0.179594","0"
"479","1518483592597","-0.050091","-0.235794","0.0561996"
"480","1518483592617","-0.112399","-0.227242","0.045204"
"481","1518483592638","-0.151495","-0.208916","-0.0427606"
"482","1518483592657","-0.16249","-0.268781","-0.175929"
"483","1518483592677","-0.175929","-0.38851","-0.249233"
"484","1518483592698","-0.124617","-0.476475","-0.212581"
"485","1518483592717","-0.0329867","-0.399506","-0.141721"
"486","1518483592737","0.018326","-0.279776","-0.0720821"
"487","1518483592758","0.018326","-0.243124","-0.0171042"
"488","1518483592777","-0.0427606","-0.25412","-0.0122173"
"489","1518483592798","-0.0928515","-0.28955","-0.0293215"
"490","1518483592818","0.0329867","-0.28222","0.0305433"
