"attr_time","attr_x","attr_y","attr_z"
"1518483672324","-0.389825","-0.0367069","0.0416368"
"1518483672328","-0.451686","-0.0868292","1.05997"
"1518483672421","-0.437965","-0.0445623","0.915019"
"1518483672422","-0.287163","0.0792751","0.226345"
"1518483672422","-0.245054","-0.149191","-0.424197"
"1518483672422","-0.188382","-0.335794","-0.678387"
"1518483672429","-0.03578","-0.506147","-0.50057"
"1518483672487","0.0499082","-0.678824","-0.75864"
"1518483672487","0.174006","-0.968281","-0.986165"
"1518483672487","0.493557","-1.28987","-1.24289"
"1518483672578","0.381438","-1.96471","-1.22608"
"1518483672579","0.741866","-2.45669","-0.963621"
"1518483672579","0.0993146","-3.17973","-1.78224"
"1518483672579","-0.370672","-4.10868","-1.62308"
"1518483672636","-0.501487","-4.52239","-0.379062"
"1518483672636","-0.644448","-4.38983","0.936027"
"1518483672636","-0.00222615","-4.36997","2.02832"
"1518483672737","0.0786667","-3.57451","4.74479"
"1518483672738","1.02256","-2.53782","4.0276"
"1518483672738","2.47872","-2.1356","3.69519"
"1518483672738","0.856706","-1.67975","5.93654"
"1518483672738","-0.24936","-2.25554","10.6947"
"1518483672815","-0.34506","-0.833314","11.7009"
"1518483672815","1.6796","-0.605358","7.75558"
"1518483672816","2.34353","-0.0858787","5.06671"
"1518483672816","1.46875","0.232018","3.99207"
"1518483672828","0.717216","0.0821817","3.48097"
"1518483672880","0.575688","0.0236061","2.68326"
"1518483672881","-0.40905","0.474755","0.403574"
"1518483672888","-1.90555","0.404704","-0.893432"
"1518483672967","-1.64511","-0.097629","-1.46942"
"1518483672967","-0.749122","-0.415217","-1.55288"
"1518483672967","-0.547582","-0.370482","-2.10999"
"1518483672967","-0.826895","-0.367256","-2.5595"
"1518483673071","-1.03119","-0.544725","-3.64123"
"1518483673071","-0.62575","-0.506651","-4.21356"
"1518483673071","-0.646172","-0.110346","-2.95137"
"1518483673071","-0.417336","-0.0346448","-1.28271"
"1518483673071","-0.13658","-0.171372","-0.137416"
"1518483673155","-0.352523","-0.121774","-0.25742"
"1518483673156","-0.377789","-0.304285","-1.27857"
"1518483673156","-0.54932","-0.193627","-1.8982"
"1518483673156","-0.749754","0.0998493","-1.46302"
"1518483673220","-0.666843","0.0377402","-0.392753"
"1518483673221","-1.0832","0.18151","0.248931"
"1518483673221","-0.807182","-0.195736","-0.285457"
"1518483673227","-0.404403","-0.999374","-0.70722"
"1518483673301","-0.549542","-0.678828","-0.707517"
"1518483673302","-0.633091","-0.318958","0.374457"
"1518483673302","-0.749731","-0.492678","-0.127572"
"1518483673307","-0.800904","-0.894067","-1.64014"
"1518483673384","-1.49883","-0.83401","-2.5399"
"1518483673384","-2.01886","-0.898974","-1.12018"
"1518483673384","-2.10544","-1.08885","0.917762"
"1518483673387","-1.69201","-1.98011","1.97349"
"1518483673453","-0.838363","-2.44411","1.11334"
"1518483673453","-0.392954","-1.49367","1.38294"
"1518483673454","-0.00215006","-0.681607","1.13891"
"1518483673516","0.645692","-0.0453615","-0.259192"
"1518483673516","0.79812","0.490451","0.313641"
"1518483673516","0.795561","1.08383","0.528648"
"1518483673528","1.18234","1.34017","0.00727272"
"1518483673626","1.93615","1.3901","-1.18557"
"1518483673627","2.01436","1.20402","-0.674553"
"1518483673627","1.32609","0.934482","1.70331"
"1518483673627","1.1011","0.343432","1.40096"
"1518483673628","1.81943","0.0219102","0.316291"
"1518483673691","1.09353","0.425513","-0.279454"
"1518483673691","0.0531118","0.702425","-0.832666"
"1518483673692","-0.170122","0.517885","-1.01857"
"1518483673748","-0.145675","0.450701","-0.58309"
"1518483673749","-0.196988","0.343322","-0.343885"
"1518483673749","-0.0637344","0.468115","-0.0835657"
"1518483673846","0.351251","0.882078","-0.499738"
"1518483673846","0.558736","0.843573","-0.72158"
"1518483673846","0.816665","0.745729","-1.18445"
"1518483673847","0.929153","0.83218","-1.02609"
"1518483673849","1.22026","0.8094","-0.0163994"
"1518483673940","1.29992","0.557496","0.825834"
"1518483673940","1.41919","0.133783","0.978627"
"1518483673942","1.03958","0.273668","0.417057"
"1518483673942","0.448578","0.527317","-0.204588"
"1518483673996","0.0523951","0.479316","-0.387774"
"1518483673997","-0.569103","0.251289","0.143735"
"1518483673997","-0.999261","0.0822752","0.664714"
"1518483674007","-0.845379","0.00452673","0.665851"
"1518483674101","-0.526901","0.128124","0.540342"
"1518483674101","-0.32575","0.00481248","0.420782"
"1518483674101","-0.354455","-0.461597","0.629685"
"1518483674101","-0.174385","-0.442064","0.710613"
"1518483674108","0.331685","-0.234895","1.02819"
"1518483674166","0.677163","-0.00212014","0.99494"
"1518483674166","0.760089","0.182184","0.280704"
"1518483674167","0.493146","0.18214","-0.493719"
"1518483674263","0.214467","-0.156924","-0.841268"
"1518483674264","0.265429","-0.389867","-0.617467"
"1518483674264","0.294706","-0.321471","-0.446088"
"1518483674264","0.433053","-0.261008","-0.467965"
"1518483674268","0.809974","-0.134105","-0.154099"
"1518483674356","1.5444","0.00764143","0.468586"
"1518483674357","2.19323","0.465814","1.2732"
"1518483674357","1.86951","0.403298","1.2216"
"1518483674357","1.08187","-0.274973","0.452452"
"1518483674423","0.921047","-0.323411","-0.434854"
"1518483674424","0.346092","0.587887","-1.43776"
"1518483674424","-0.345638","0.602474","-1.61182"
"1518483674520","-0.0887995","0.503049","-0.960005"
"1518483674521","-0.448377","0.218558","-1.22962"
"1518483674521","-1.09614","-0.229307","-1.36678"
"1518483674521","-1.04547","0.146007","-1.08576"
"1518483674521","-0.503091","1.35991","-0.489357"
"1518483674588","-0.802796","1.78323","-0.048625"
"1518483674588","-1.20154","1.33464","0.512741"
"1518483674589","-1.48989","0.613759","-0.189334"
"1518483674589","-1.18233","0.565709","-0.867834"
"1518483674650","-2.11236","0.89886","-0.809192"
"1518483674650","-2.5614","0.826351","0.229909"
"1518483674650","-2.28663","0.387176","0.871563"
"1518483674736","-1.53816","0.0703133","0.978817"
"1518483674736","-1.20371","0.130952","0.514895"
"1518483674736","-0.982126","0.244587","0.655174"
"1518483674737","-0.678437","0.316341","1.07195"
"1518483674833","-0.556158","0.0672773","1.32875"
"1518483674833","-0.494727","-0.191352","0.861883"
"1518483674833","-0.623717","-0.189474","0.197243"
"1518483674833","-0.663699","-0.226281","-0.0241709"
"1518483674833","-0.48882","-0.24998","-0.170654"
"1518483674918","-0.368071","-0.362795","-0.146101"
"1518483674919","-0.23891","-0.364937","-0.160935"
"1518483674919","-0.091526","-0.372397","0.179634"
"1518483674919","-0.0693901","-0.374535","0.331419"
"1518483674981","-0.122552","-0.563956","0.0372"
"1518483674981","-0.410255","-0.619722","-1.00648"
"1518483674981","-0.613601","-0.400006","-1.25531"
"1518483674988","-2.01172","-0.0690849","-1.07895"
"1518483675079","-2.01736","-0.662456","-0.924453"
"1518483675080","-0.759614","-2.23469","-0.143867"
"1518483675080","0.740764","-3.37946","1.96697"
"1518483675080","2.12686","-3.24372","3.30128"
"1518483675088","3.17445","-2.69458","2.38819"
"1518483675157","3.56239","-2.06181","-0.071907"
"1518483675157","3.2081","-1.2338","-0.358246"
"1518483675158","2.50902","-0.307065","-0.516447"
"1518483675218","2.23898","-0.0636876","-0.828803"
"1518483675218","2.03444","0.399174","-1.70695"
"1518483675219","1.96084","1.3077","-2.2409"
"1518483675315","1.72765","2.01536","-2.63359"
"1518483675316","1.26911","2.36505","-1.6261"
"1518483675316","0.555587","2.32109","-0.944615"
"1518483675316","0.454047","2.06949","-0.336215"
"1518483675316","0.326844","1.84138","0.541251"
"1518483675384","0.169535","1.72786","1.51713"
"1518483675385","0.219907","1.95308","3.94318"
"1518483675385","0.179756","1.94938","5.40133"
"1518483675387","0.706938","1.63612","5.02785"
"1518483675444","0.728361","1.51959","2.26967"
"1518483675444","-1.55109","2.68672","-1.23744"
"1518483675447","-3.54129","5.67375","-2.82684"
"1518483675555","-3.30997","6.25521","-1.75006"
"1518483675556","-1.29569","4.49084","-0.185668"
"1518483675556","1.0072","4.36842","1.44701"
"1518483675556","1.83243","2.61172","1.05418"
"1518483675556","1.89691","0.555128","-0.336558"
"1518483675644","0.808823","-0.029006","-1.57173"
"1518483675645","-0.578811","0.00552654","-2.04079"
"1518483675645","-1.02427","-0.18329","-2.68803"
"1518483675646","-0.639364","-0.575686","-2.36878"
"1518483675647","-0.151392","-1.55234","-2.06358"
"1518483675721","0.514806","-2.35281","-2.44385"
"1518483675721","0.467392","-2.78058","-2.6159"
"1518483675722","0.0980932","-2.52136","-2.54476"
"1518483675785","0.181907","-2.23927","-2.59319"
"1518483675785","-0.017285","-1.57115","-3.43259"
"1518483675785","-0.0406438","-1.18605","-3.93172"
"1518483675787","-0.277689","-0.464236","-2.83316"
"1518483675890","-1.4327","0.639953","-0.720784"
"1518483675891","-1.37601","1.09233","-0.093941"
"1518483675891","-0.819239","1.4619","-0.521446"
"1518483675891","-0.322108","1.77096","-0.0359879"
"1518483675891","-0.133184","1.78453","0.791009"
"1518483675981","-0.259781","1.67854","0.276539"
"1518483675982","-0.608148","1.5497","-0.407026"
"1518483675982","-0.668483","1.30488","-0.264328"
"1518483675983","-0.839338","1.13393","0.0203035"
"1518483675989","-0.75958","1.17339","-0.136991"
"1518483676051","-0.467838","1.00192","-0.643995"
"1518483676051","-0.173152","0.918378","-0.683753"
"1518483676051","0.0779212","0.834304","-0.874539"
"1518483676147","-0.150275","0.648289","-0.858611"
"1518483676148","-0.00720993","0.664203","-0.437884"
"1518483676148","0.111073","0.943177","0.760636"
"1518483676148","0.182714","0.595562","0.441868"
"1518483676148","-0.0530327","0.380679","-0.28051"
"1518483676220","0.00545934","0.155141","-0.695601"
"1518483676221","0.17484","0.126028","-0.732699"
"1518483676221","0.683851","0.0835838","-0.612976"
"1518483676280","0.847802","0.14923","-0.576574"
"1518483676281","0.894684","0.127046","-0.700687"
"1518483676281","0.876642","-0.0535126","-1.06431"
"1518483676287","0.611289","-0.297561","-0.703957"
"1518483676372","0.111694","-0.544517","0.476907"
"1518483676373","-0.309052","-0.560115","0.281924"
"1518483676373","-0.184033","-0.518963","-0.423788"
"1518483676373","0.00217634","-0.363454","-0.113011"
"1518483676442","-0.356442","-0.200738","0.415262"
"1518483676442","-0.515004","-0.557082","0.0640509"
"1518483676442","-0.632277","-0.687009","-0.787713"
"1518483676448","-0.513483","-0.873313","-1.06114"
"1518483676554","-0.207752","-0.784844","-0.168938"
"1518483676554","0.00235534","-1.06842","0.36669"
"1518483676554","0.019123","-1.61708","-0.505378"
"1518483676555","-0.191567","-2.39503","-1.77766"
"1518483676555","-0.344796","-3.25298","-2.23043"
"1518483676615","0.222173","-3.81485","-0.774921"
"1518483676616","0.723633","-4.02108","0.422051"
"1518483676616","0.191991","-4.8852","2.52505"
"1518483676680","-1.69862","-3.76067","6.67834"
"1518483676681","-0.908771","-1.16782","15.8717"
"1518483676681","3.66121","-0.581816","11.709"
"1518483676688","5.15852","-0.829383","7.00934"
"1518483676765","2.67876","0.0969152","5.28377"
"1518483676766","-1.10363","1.25935","4.51624"
"1518483676766","-2.18731","1.39822","1.44283"
"1518483676769","-1.54489","0.264301","-1.83571"
"1518483676862","-2.21278","-0.073957","-3.05454"
"1518483676863","-2.42338","-0.177922","-2.5643"
"1518483676863","-1.58627","-0.149999","0.792958"
"1518483676863","-0.899339","-0.418805","1.69551"
"1518483676868","-0.227208","-0.783252","0.437006"
"1518483676943","0.0499992","-1.15909","-0.219275"
"1518483676944","-0.168781","-1.07093","-0.165843"
"1518483676944","-0.491293","-0.130798","-1.13061"
"1518483676948","-0.423681","0.178844","-2.32381"
"1518483677014","-0.172304","0.235015","-3.01788"
"1518483677014","0.0632762","0.151619","-2.26682"
"1518483677014","-0.0164187","0.330076","-1.235"
"1518483677116","-0.101244","0.0208027","-0.403794"
"1518483677117","-0.582835","-0.186392","0.414401"
"1518483677117","-0.947039","-0.277447","-0.202881"
"1518483677117","-0.56992","-0.0974553","-0.566459"
"1518483677117","0.268093","-0.0377404","-1.35533"
"1518483677185","1.0132","0.00236982","-1.51715"
"1518483677186","0.714792","0.925128","-0.455213"
"1518483677186","0.930018","0.914406","0.331128"
"1518483677186","0.88384","0.616599","0.0676136"
"1518483677243","0.138192","0.273006","0.456329"
"1518483677244","-0.11355","0.229898","0.474242"
"1518483677247","0.271174","0.199241","0.43111"
"1518483677331","0.310795","0.239841","0.806505"
"1518483677332","0.258213","0.415977","1.89597"
"1518483677332","0.472814","0.0991001","0.93066"
"1518483677332","0.445291","0.565797","0.0894546"
"1518483677424","0.693346","0.678657","-0.165948"
"1518483677425","1.21167","0.788099","-0.73037"
"1518483677425","0.789283","1.48667","-2.04959"
"1518483677425","0.587372","0.813916","-0.524899"
"1518483677428","0.136615","0.00755119","0.850004"
"1518483677514","-0.185683","0.180344","-0.139796"
"1518483677515","0.523766","0.84915","-0.588777"
"1518483677515","1.27329","1.30949","0.174475"
"1518483677515","1.24848","1.04759","-0.308628"
"1518483677581","0.707642","1.1388","-1.47086"
"1518483677581","0.884073","1.22708","-2.24549"
"1518483677582","0.603826","1.39348","-2.86711"
"1518483677681","0.347066","0.814064","-2.0715"
"1518483677681","-0.568963","0.670405","-1.17451"
"1518483677682","-0.472409","0.710627","-2.43364"
"1518483677682","0.213938","1.26571","-3.24748"
"1518483677682","0.843462","1.9971","-3.5193"
"1518483677756","0.504298","1.18778","-0.955569"
"1518483677757","0.156349","0.559477","-0.321994"
"1518483677758","-0.369099","0.541438","0.797801"
"1518483677758","-0.818189","0.32014","0.712943"
"1518483677768","-0.813531","0.683251","-0.739793"
"1518483677835","0.247507","1.02162","-1.53231"
"1518483677835","0.391463","0.836454","-0.882985"
"1518483677835","-0.022028","0.441228","-0.60104"
"1518483677910","0.0379248","0.243804","-0.616826"
"1518483677910","-0.0673466","0.35977","-0.0663226"
"1518483677910","-0.15731","0.385502","-0.141167"
"1518483677910","-0.438061","0.498028","-0.882933"
"1518483677995","-0.532414","0.52484","-0.848087"
"1518483677995","-0.523618","0.400718","-0.402649"
"1518483677995","-0.882426","0.473807","0.0111635"
"1518483677995","-1.10818","0.503549","0.449477"
"1518483678095","-0.756294","0.429654","0.566447"
"1518483678096","-0.87511","0.646359","-0.0908213"
"1518483678096","-1.22108","0.833133","-0.317831"
"1518483678096","-1.17415","0.427079","-0.160409"
"1518483678096","-0.945069","0.393379","0.49993"
"1518483678168","-1.06061","0.328112","0.99564"
"1518483678169","-0.936595","0.122664","1.50905"
"1518483678169","-0.88144","-0.497563","1.21107"
"1518483678170","-0.797092","-0.68728","0.127986"
"1518483678227","-0.743022","-0.976962","0.644453"
"1518483678228","0.202397","-0.557466","1.86402"
"1518483678229","0.439654","-0.629853","1.1541"
"1518483678323","-0.125217","-0.929106","0.570843"
"1518483678324","-0.573282","-0.779677","-1.12355"
"1518483678324","-0.192382","0.0811329","-0.781996"
"1518483678324","0.271317","0.107046","0.745843"
"1518483678330","0.797426","-0.76864","1.64249"
"1518483678391","1.24513","-1.10334","0.955812"
"1518483678391","0.649412","-0.710288","0.433282"
"1518483678391","0.588485","-0.202385","1.61655"
"1518483678496","0.622106","-0.447306","1.70314"
"1518483678497","1.39027","-0.388492","-1.03176"
"1518483678497","0.600799","-0.577037","-0.446158"
"1518483678497","-0.128464","-0.687649","1.30374"
"1518483678497","-0.704213","-0.270468","1.25369"
"1518483678565","-0.490584","-0.547741","0.782679"
"1518483678566","-0.674034","-0.143219","-0.546094"
"1518483678566","-0.477934","-0.277385","-0.789313"
"1518483678569","0.136732","-0.0782518","-0.0932169"
"1518483678621","0.463738","0.282174","-0.773702"
"1518483678621","0.497408","0.591585","-0.680255"
"1518483678628","0.323225","0.944461","-0.758731"
"1518483678732","0.296888","0.920295","-0.172184"
"1518483678733","0.465446","0.837753","-0.162648"
"1518483678733","0.414496","0.878984","0.155279"
"1518483678733","0.195602","0.925375","0.22191"
"1518483678733","-0.109762","0.728808","-0.138517"
"1518483678795","-0.382784","0.360857","-0.986161"
"1518483678796","0.0806875","-0.0426817","-4.40333"
"1518483678796","0.803902","-0.19121","-1.74132"
"1518483678862","0.277276","-0.133814","1.25788"
"1518483678862","0.566597","0.0883217","0.573423"
"1518483678862","0.319198","0.17792","-0.0220318"
"1518483678944","-0.234989","0.263007","0.422921"
"1518483678944","-0.595976","0.248714","-0.412508"
"1518483678944","-0.218199","0.292827","-0.134633"
"1518483678944","0.114669","-0.0147429","0.55886"
"1518483678977","-0.318164","0.00544453","0.680769"
"1518483678977","-0.398188","0.132689","0.508222"
"1518483679032","-0.289819","0.245976","0.257175"
"1518483679032","-0.0881988","0.23892","0.00845146"
"1518483679032","0.00797316","0.22753","0.073801"
"1518483679093","0.0370253","0.245233","0.173966"
"1518483679093","0.286286","0.0946693","0.217705"
"1518483679093","0.319054","-0.00662804","-0.161035"
"1518483679161","0.146064","-0.124059","-0.532981"
"1518483679161","-0.0880985","-0.283128","-0.658151"
"1518483679161","-0.319483","-0.345258","-0.461397"
"1518483679341","-0.385835","-0.394963","-0.286754"
"1518483679342","-0.38337","-0.402164","0.10771"
"1518483679342","-0.394805","-0.52285","0.695272"
"1518483679342","-0.156864","-0.561937","0.893331"
"1518483679343","0.0200806","-0.33654","0.360313"
"1518483679343","0.136736","-0.0547047","-0.338092"
"1518483679343","0.199413","-0.0246096","-0.64015"
"1518483679343","0.0484364","-0.0311799","-0.431672"
"1518483679344","-0.0991611","-0.0977302","-0.312776"
"1518483679594","-0.182762","0.00226402","-0.171689"
"1518483679594","-0.167279","-0.0115972","-0.120112"
"1518483679594","-0.114669","-0.0169392","0.0475669"
"1518483679594","-0.16069","-0.0537753","0.329197"
"1518483679594","-0.157283","-0.171353","0.650272"
"1518483679594","-0.219682","-0.184968","0.673451"
"1518483679594","-0.298333","-0.192029","0.952492"
"1518483679594","-0.311452","-0.228324","1.03207"
"1518483679594","-0.184037","-0.243953","0.637943"
"1518483679595","-0.369419","-0.0649138","0.316896"
"1518483679595","-0.408545","-0.0595927","-0.0395422"
"1518483679595","-0.188926","0.0289426","-0.341932"
"1518483679595","0.0614712","0.0576315","-0.166282"
"1518483679705","0.225396","-0.0247655","-0.0123539"
"1518483679705","0.377605","-0.0159812","0.518773"
"1518483679706","0.236959","-0.0913172","0.340317"
"1518483679706","-0.0134669","-0.107531","0.00217962"
"1518483679706","-0.229131","-0.139657","-0.220445"
"1518483679710","-0.194798","-0.113641","-0.279788"
"1518483679813","-0.014097","-0.140714","-0.120398"
"1518483679814","0.0519312","-0.141303","0.0147762"
"1518483679814","-0.0254947","-0.226051","-0.0667114"
"1518483679814","-0.173629","-0.232557","-0.202772"
"1518483679814","-0.416639","-0.101768","-0.077939"
"1518483679841","-0.373535","-0.110146","0.117698"
"1518483679848","-0.262435","-0.157072","0.0941586"
"1518483679866","-0.106516","-0.0183935","0.155775"
"1518483679887","0.0450361","-0.0836701","0.17442"
"1518483679908","-0.0827271","-0.135891","0.152944"
"1518483679926","-0.198346","-0.124036","0.0687237"
"1518483679946","-0.1989","-0.185423","0.28866"
"1518483679967","-0.210837","-0.203886","0.380331"
"1518483679987","-0.10546","-0.0673375","0.279364"
"1518483680009","0.0114026","-0.210935","0.227322"
"1518483680028","0.0646692","-0.362205","0.459593"
"1518483680047","0.0536508","-0.38745","0.842699"
"1518483680069","-0.0356116","-0.482347","0.725875"
"1518483680091","-0.130006","-0.401201","0.314457"
"1518483680109","-0.138483","-0.253922","0.0791779"
"1518483680127","-0.128025","-0.442565","0.16869"
"1518483680147","-0.175206","-0.591564","0.48739"
"1518483680167","-0.128672","-0.722256","0.278817"
"1518483680188","-0.219778","-0.629521","-0.50289"
"1518483680208","-0.252439","-0.58981","-1.17231"
"1518483680227","-0.115758","-0.835778","-1.61399"
"1518483680247","0.0529658","-0.97892","-1.85241"
"1518483680269","0.352671","-1.02256","-1.03181"
"1518483680287","0.408554","-1.13601","-1.02465"
"1518483680307","0.480077","-1.30147","-0.999768"
"1518483680330","0.19252","-1.4913","-0.326706"
"1518483680349","-0.0566806","-1.64508","0.753808"
"1518483680370","-0.499299","-1.9041","2.31926"
"1518483680389","-0.962573","-2.14579","3.74401"
"1518483680409","-1.31787","-2.05566","4.20193"
"1518483680428","-1.54656","-2.02953","3.67567"
"1518483680450","-2.03598","-1.25778","3.51325"
"1518483680470","-1.06948","-1.11349","2.55776"
"1518483680489","-0.441852","-0.844818","1.44668"
"1518483680510","-0.246218","-0.241054","0.496527"
"1518483680530","-0.0418255","0.201733","0.217173"
"1518483680551","-0.0296295","0.0751926","-0.469843"
"1518483680571","-0.491066","0.0333382","-0.385452"
"1518483680590","-0.823822","-0.0882546","-0.189606"
"1518483680610","-0.940625","-0.308116","-0.0808144"
"1518483680630","-0.783146","-0.367164","0.266717"
"1518483680649","-0.277911","-0.450796","0.0199156"
"1518483680671","0.107123","-0.266781","0.0408335"
"1518483680691","-0.0330575","-0.146385","-0.204845"
"1518483680709","-0.122217","-0.120939","-0.514398"
"1518483680730","-0.228022","-0.163791","-0.545598"
"1518483680750","-0.446745","-0.086978","-0.968966"
"1518483680770","-0.200332","0.0185269","-1.15826"
"1518483680789","0.0734158","0.330866","-1.05685"
"1518483680810","0.393931","0.32024","-0.686502"
"1518483680829","0.232782","0.124028","0.140349"
"1518483680849","0.0827928","-0.205329","0.311482"
"1518483680870","-0.129139","-0.507124","0.051898"
"1518483680895","-0.302515","-0.472739","0.568259"
"1518483680914","-0.314798","-0.4663","0.642318"
"1518483680932","0.60627","-0.80401","0.569402"
"1518483680952","1.04432","-0.765795","0.294626"
"1518483680970","0.730107","-0.275522","-0.229745"
"1518483680990","0.185678","0.250776","-0.856109"
"1518483681012","-0.0659845","0.443879","-0.939638"
"1518483681029","-0.242414","0.638585","-0.483552"
"1518483681061","0.288754","0.411266","0.128407"
"1518483681070","0.711774","0.145133","1.04128"
"1518483681091","0.59432","-0.067774","1.45554"
"1518483681109","0.188143","-0.21703","1.50346"
"1518483681128","-0.387718","-0.141062","1.05145"
"1518483681147","-0.300598","0.264488","-0.216153"
"1518483681170","0.600391","0.169451","-1.22257"
"1518483681193","1.18327","0.524391","-2.19626"
"1518483681208","1.28948","0.974985","-1.96388"
"1518483681238","0.652329","0.892998","-0.954337"
"1518483681249","0.590819","0.465394","-0.638968"
"1518483681269","0.442008","0.425947","-0.467119"
"1518483681289","0.541318","0.51123","-0.385188"
"1518483681319","0.881262","0.491347","-0.453722"
"1518483681328","1.18003","0.40457","-0.774793"
"1518483681347","0.599252","0.499874","-0.409139"
"1518483681372","0.287859","0.415223","-0.110868"
"1518483681389","0.565486","0.345586","0.198618"
"1518483681408","0.986791","0.533135","0.287227"
"1518483681428","1.01354","0.646782","0.42324"
"1518483681448","0.751452","0.638097","0.158542"
"1518483681472","0.221908","0.424284","-0.340529"
"1518483681487","-0.144264","0.484999","-0.548243"
"1518483681508","-0.322277","0.552725","0.0306835"
"1518483681528","-0.57195","0.585837","1.11634"
"1518483681561","-0.1147","-0.040832","1.07503"
"1518483681570","0.327717","-0.2108","1.08988"
"1518483681589","0.072547","0.101434","1.44461"
"1518483681609","0.194032","-0.25022","0.701735"
"1518483681630","0.17438","-0.192514","0.534573"
"1518483681649","-0.0673612","-0.199981","-0.0339584"
"1518483681669","-0.105605","-0.198294","0.0283804"
"1518483681689","0.0285255","-0.275475","-0.0270967"
"1518483681710","0.112845","-0.262519","0.024292"
"1518483681729","0.0672911","-0.192777","-0.174024"
"1518483681749","0.251121","-0.21743","-0.468672"
"1518483681770","0.189404","0.00418973","-0.652673"
"1518483681795","0.0768221","0.137431","-0.797958"
"1518483681809","0.0595423","0.136761","-0.517695"
"1518483681829","0.231514","0.0653539","-0.402663"
"1518483681846","0.332699","0.180616","-0.239768"
"1518483681868","0.333199","0.24601","-0.0175114"
"1518483681889","0.325937","0.350042","-0.335799"
"1518483681907","0.174556","0.525207","-0.475505"
"1518483681926","0.0764357","0.561907","-0.259732"
"1518483681947","0.183735","0.462933","0.0948505"
"1518483681969","0.31363","0.435471","0.104611"
"1518483681989","0.312197","0.585889","-0.0542212"
"1518483682008","0.217196","0.545328","-0.0242224"
"1518483682027","0.0301","0.466909","-0.0289555"
"1518483682050","-0.190447","0.294995","0.0611143"
"1518483682069","-0.30176","0.253235","0.152324"
"1518483682088","-0.153299","0.252389","0.244446"
"1518483682108","-0.0479378","0.313005","0.224288"
"1518483682128","0.0382666","0.353837","0.0855742"
"1518483682150","0.0325287","0.480358","-0.151813"
"1518483682169","-0.217235","0.547097","-0.0314264"
"1518483682188","-0.351922","0.433846","0.340705"
"1518483682208","-0.218329","0.222575","0.48709"
"1518483682228","-0.109539","0.0209954","0.295816"
"1518483682248","-0.283004","0.0148809","-0.0180979"
"1518483682267","-0.511801","-0.175807","0.108109"
"1518483682287","-0.95342","-0.311118","-0.242966"
"1518483682308","-1.11709","-0.467252","-0.269074"
"1518483682332","-1.05265","-0.55002","-0.0984182"
"1518483682349","-1.11411","-0.516633","0.0630064"
"1518483682368","-1.02728","-0.773405","0.84339"
"1518483682388","-1.03827","-0.770042","0.523394"
"1518483682408","-0.930217","-0.690736","0.255904"
"1518483682429","-0.891661","-0.351469","0.0629826"
"1518483682447","-0.889548","-0.353962","-0.108594"
"1518483682467","-0.964473","-0.505358","0.244493"
"1518483682489","-1.02441","-0.519212","0.272211"
"1518483682508","-0.854009","-0.426862","0.0453815"
"1518483682528","-0.369078","-0.270619","-0.387003"
"1518483682548","0.344487","-0.0326149","-0.437936"
"1518483682569","0.77743","0.100326","-0.679801"
"1518483682593","0.7656","0.131977","-0.557249"
"1518483682610","0.44967","0.0902581","-0.474531"
"1518483682630","0.0226219","0.106684","-0.663107"
"1518483682652","-0.184937","0.165795","-0.507501"
"1518483682670","-0.067502","0.251392","-0.586049"
"1518483682689","-0.243628","0.31987","-0.225581"
"1518483682714","-0.0359228","0.267388","-0.184296"
"1518483682738","0.172381","0.338413","-0.614799"
"1518483682750","0.220268","0.611675","-0.691042"
"1518483682768","0.252831","0.435708","-0.165919"
"1518483682807","0.215673","0.185756","0.284826"
"1518483682817","0.184031","0.131366","0.239353"
"1518483682834","0.177871","0.342605","-0.0268755"
"1518483682850","0.205506","0.452218","0.0934248"
"1518483682883","0.271668","0.38859","0.262451"
"1518483682900","0.359076","0.43729","0.39001"
"1518483682916","0.451987","0.391971","0.342655"
"1518483682933","0.382659","0.233129","0.486735"
"1518483682950","0.246749","0.159688","0.259139"
"1518483682968","0.168668","0.229267","0.465894"
"1518483682988","0.355208","0.18916","0.37463"
"1518483683010","0.477624","0.0440645","0.104331"
"1518483683030","0.219288","0.111868","-0.067853"
"1518483683050","-0.360887","0.246559","0.0625582"
"1518483683071","-0.236993","0.0708296","0.0768623"
"1518483683091","0.348638","-0.0486844","-0.0591822"
"1518483683110","0.930153","-0.0504401","-0.202495"
"1518483683131","1.01994","-0.48473","0.573525"
"1518483683151","0.530557","-1.0984","1.91837"
"1518483683170","0.00879949","-1.50698","2.2185"
"1518483683190","-0.345398","-1.30136","1.86866"
"1518483683211","0.168059","-0.851459","0.443359"
"1518483683231","0.87763","-0.133357","-1.21021"
"1518483683252","1.70195","0.201697","-2.04655"
"1518483683272","1.92853","0.124964","-1.77132"
"1518483683291","1.02566","-0.162441","-0.622156"
"1518483683311","-0.342133","-0.428758","0.170756"
"1518483683333","-1.31761","-0.45027","0.617375"
"1518483683353","-1.25521","-0.193575","0.446015"
"1518483683371","-0.749415","0.218647","0.1193"
"1518483683391","-0.229856","0.498624","-0.463862"
"1518483683411","-0.00958162","0.651734","-0.798228"
"1518483683433","-0.0210732","0.689944","-0.954627"
"1518483683451","-0.164346","0.611334","-0.976313"
"1518483683471","-0.240656","0.603992","-0.928537"
"1518483683491","-0.165709","0.452547","-0.750491"
"1518483683510","-0.153637","0.430993","-0.470144"
