"id","attr_time","attr_x","attr_y","attr_z"
"218","1518810923187","0.0981653","0.0478855","9.79977"
"219","1518810923198","0.095771","0.0430969","9.80216"
"220","1518810923211","0.114925","0.0454912","9.79977"
"221","1518810923218","0.112531","0.0550683","9.79977"
"222","1518810923228","0.112531","0.0407027","9.79258"
"223","1518810923239","0.105348","0.0167599","9.79737"
"224","1518810923247","0.119714","0.0167599","9.77822"
"225","1518810923257","0.131685","0.0335198","9.79498"
"226","1518810923267","0.146051","0.0311256","9.73273"
"227","1518810923278","0.129291","0.0430969","9.83089"
"228","1518810923300","0.112531","0.0215485","9.79498"
"229","1518810923300","0.124502","0.0430969","9.77103"
"230","1518810923310","0.112531","0.0287313","9.76864"
"231","1518810923472","0.117319","0.0287313","9.79977"
"232","1518810923472","0.10056","0.0478855","9.79498"
"233","1518810923473","0.0933767","0.0646454","9.79977"
"234","1518810923473","0.095771","0.0670397","9.79737"
"235","1518810923473","0.10056","0.0670397","9.79977"
"236","1518810923473","0.0981653","0.0670397","9.80216"
"237","1518810923473","0.0885882","0.0670397","9.79977"
"238","1518810923473","0.0933767","0.0670397","9.79977"
"239","1518810923473","0.095771","0.0670397","9.79498"
"240","1518810923473","0.114925","0.0670397","9.79498"
"241","1518810923473","0.10056","0.0646454","9.78061"
"242","1518810923473","0.117319","0.0311256","9.79498"
"243","1518810923473","0.134079","0.0119714","9.80216"
"244","1518810923473","0.105348","0.0095771","9.79977"
"245","1518810923473","0.105348","0.0095771","9.79977"
"246","1518810923473","0.105348","0.0095771","9.79977"
"247","1518810923496","0.105348","0.0095771","9.79977"
"248","1518810923497","0.0814053","0","9.85484"
"249","1518810923505","0.102954","0.0335198","9.8285"
"250","1518810923526","0.114925","0.0311256","9.83329"
"251","1518810923526","0.117319","0.0454912","9.83089"
"252","1518810923540","0.119714","0.0383084","9.83329"
"253","1518810923557","0.105348","0.0670397","9.83568"
"254","1518810923557","0.10056","0.0550683","9.87159"
"255","1518810923572","0.095771","0.0670397","9.83568"
"256","1518810923572","0.095771","0.0670397","9.84765"
"257","1518810923591","0.0933767","0.0622511","9.83568"
"258","1518810923591","0.10056","0.0670397","9.83089"
"259","1518810923605","0.095771","0.0670397","9.84047"
"260","1518810923625","0.110137","0.0646454","9.84047"
"261","1518810923641","0.114925","0.0239427","9.84765"
"262","1518810923641","0.114925","0.0622511","9.82371"
"263","1518810923655","0.131685","0.0335198","9.83329"
"264","1518810923655","0.138868","0.0550683","9.84765"
"265","1518810923673","0.114925","0.0670397","9.84286"
"266","1518810923673","0.102954","0.0646454","9.83808"
"267","1518810923692","0.105348","0.0670397","9.84286"
"268","1518810923692","0.095771","0.0670397","9.84526"
"269","1518810923705","0.110137","0.0670397","9.84047"
"270","1518810923724","0.0837996","0.0670397","9.8285"
"271","1518810923724","0.0814053","0.0550683","9.85484"
"272","1518810923740","0.110137","0.0622511","9.84526"
"273","1518810923741","0.107742","0.0598569","9.84526"
"274","1518810923759","0.107742","0.0574626","9.83089"
"275","1518810923773","0.095771","0.0670397","9.84526"
"276","1518810923773","0.105348","0.0407027","9.85005"
"277","1518810923794","0.112531","0.0550683","9.8285"
"278","1518810923794","0.122108","0.0311256","9.83568"
"279","1518810923812","0.117319","0.0670397","9.82132"
"280","1518810923813","0.124502","0.0502798","9.8285"
"281","1518810923825","0.122108","0.0622511","9.8261"
"282","1518810923843","0.0933767","0.0598569","9.83089"
"283","1518810923844","0.114925","0.0311256","9.84047"
"284","1518810923855","0.124502","0.0430969","9.8261"
"285","1518810923871","0.119714","0.0502798","9.83329"
"286","1518810923872","0.0981653","0.0670397","9.83329"
"287","1518810923890","0.107742","0.0670397","9.8285"
"288","1518810923890","0.110137","0.0550683","9.83808"
"289","1518810923904","0.126897","0.0670397","9.62259"
"290","1518810923924","0.0742225","0.0670397","9.98413"
"291","1518810923924","0.0861939","0.0622511","9.85962"
"292","1518810923940","0.0861939","0.0622511","9.8261"
"293","1518810923940","0.0766168","0.0407027","9.87159"
"294","1518810923954","0.105348","0.0502798","9.83568"
"295","1518810923971","0.0814053","0.0646454","9.84765"
"296","1518810923971","0.117319","0.052674","9.83329"
"297","1518810923988","0.10056","0.0574626","9.83089"
"298","1518810924006","0.119714","0.0502798","9.8261"
"299","1518810924006","0.112531","0.0359141","9.83808"
"300","1518810924021","0.112531","0.0383084","9.83568"
"301","1518810924021","0.117319","0.0574626","9.81892"
"302","1518810924038","0.117319","0.0622511","9.82371"
"303","1518810924055","0.105348","0.0598569","9.81653"
"304","1518810924055","0.0981653","0.0670397","9.81653"
"305","1518810924071","0.0837996","0.0670397","9.82371"
"306","1518810924072","0.0766168","0.0670397","9.84047"
"307","1518810924088","0.0933767","0.0646454","9.84286"
"308","1518810924104","0.0909824","0.0670397","9.81653"
"309","1518810924104","0.0814053","0.0670397","9.8692"
"310","1518810924123","0.095771","0.0670397","9.83089"
"311","1518810924123","0.102954","0.0670397","9.8261"
"312","1518810924138","0.0933767","0.0670397","9.83329"
"313","1518810924154","0.0933767","0.0598569","9.84765"
"314","1518810924154","0.105348","0.0550683","9.81413"
"315","1518810924171","0.105348","0.0359141","9.8285"
"316","1518810924171","0.117319","0.0407027","9.83568"
"317","1518810924188","0.110137","0.0646454","9.82132"
"318","1518810924205","0.0909824","0.0670397","9.82371"
"319","1518810924205","0.119714","0.0239427","9.82132"
"320","1518810924221","0.102954","0.0430969","9.8285"
"321","1518810924221","0.119714","0.0407027","9.8261"
"322","1518810924237","0.0909824","0.0407027","9.81174"
"323","1518810924239","0.095771","0.0383084","9.85005"
"324","1518810924254","0.117319","0.0574626","9.8261"
"325","1518810924271","0.0909824","0.0670397","9.83329"
"326","1518810924271","0.0885882","0.0622511","9.85005"
"327","1518810924289","0.0837996","0.0646454","9.8285"
"328","1518810924289","0.0981653","0.0670397","9.83329"
"329","1518810924305","0.0837996","0.0670397","9.85484"
"330","1518810924321","0.0790111","0.0502798","9.85484"
"331","1518810924321","0.0933767","0.0670397","9.82132"
"332","1518810924338","0.102954","0.0670397","9.84047"
"333","1518810924354","0.0790111","0.0670397","9.83808"
"334","1518810924354","0.0861939","0.0598569","9.84047"
"335","1518810924372","0.095771","0.0670397","9.81653"
"336","1518810924372","0.0981653","0.0550683","9.82371"
"337","1518810924387","0.107742","0.0383084","9.82132"
"338","1518810924404","0.114925","0.0502798","9.81892"
"339","1518810924404","0.117319","0.0311256","9.80934"
"340","1518810924421","0.107742","0.0359141","9.8261"
"341","1518810924421","0.119714","0.0430969","9.81653"
"342","1518810924441","0.117319","0.0622511","9.80934"
"343","1518810924441","0.0909824","0.0670397","9.80695"
"344","1518810924456","0.0814053","0.0670397","9.83568"
"345","1518810924472","0.0981653","0.0550683","9.8261"
"346","1518810924472","0.0933767","0.0550683","9.83808"
"347","1518810924489","0.0718282","0.0670397","9.83808"
"348","1518810924504","0.0909824","0.0670397","9.83329"
"349","1518810924504","0.0742225","0.0670397","9.84765"
"350","1518810924521","0.0670397","0.0670397","9.83568"
"351","1518810924521","0.0814053","0.0670397","9.83089"
"352","1518810924537","0.095771","0.0670397","9.82371"
"353","1518810924554","0.0814053","0.0670397","9.83089"
"354","1518810924554","0.0909824","0.0670397","9.82371"
"355","1518810924571","0.0837996","0.0598569","9.84765"
"356","1518810924571","0.0909824","0.0670397","9.83329"
"357","1518810924590","0.112531","0.0478855","9.81413"
"358","1518810924591","0.10056","0.0550683","9.80934"
"359","1518810924604","0.0981653","0.0335198","9.81174"
"360","1518810924621","0.107742","0.0335198","9.8261"
"361","1518810924638","0.124502","0.0502798","9.82371"
"362","1518810924638","0.0933767","0.0670397","9.84765"
"363","1518810924654","0.102954","0.0383084","9.83808"
"364","1518810924654","0.0814053","0.0550683","9.82371"
"365","1518810924671","0.0814053","0.0670397","9.85244"
"366","1518810924671","0.0814053","0.0478855","9.85244"
"367","1518810924687","0.0837996","0.0646454","9.83568"
"368","1518810924703","0.0909824","0.0287313","9.85005"
"369","1518810924703","0.0981653","0.0550683","9.84286"
"370","1518810924721","0.0909824","0.0670397","9.83089"
"371","1518810924721","0.0933767","0.0646454","9.81892"
"372","1518810924737","0.095771","0.0670397","9.80456"
"373","1518810924754","0.102954","0.0670397","9.83808"
"374","1518810924754","0.102954","0.0646454","9.82132"
"375","1518810924770","0.0933767","0.0670397","9.81174"
"376","1518810924787","0.110137","0.0598569","9.84765"
"377","1518810924788","0.124502","0.0598569","9.81892"
"378","1518810924803","0.124502","0.0454912","9.80456"
"379","1518810924804","0.124502","0.0670397","9.81413"
"380","1518810924821","0.105348","0.0622511","9.80456"
"381","1518810924821","0.112531","0.0622511","9.80456"
"382","1518810924837","0.095771","0.0670397","9.81413"
"383","1518810924853","0.117319","0.0454912","9.80456"
"384","1518810924853","0.122108","0.0407027","9.80934"
"385","1518810924871","0.134079","0.0430969","9.8285"
"386","1518810924871","0.117319","0.0430969","9.83089"
"387","1518810924887","0.105348","0.0550683","9.8285"
"388","1518810924903","0.0885882","0.0574626","9.82132"
"389","1518810924903","0.0885882","0.0335198","9.84047"
"390","1518810924920","0.0885882","0.0646454","9.83329"
"391","1518810924937","0.0933767","0.0670397","9.83329"
"392","1518810924937","0.10056","0.0670397","9.8261"
"393","1518810924953","0.095771","0.0670397","9.83568"
"394","1518810924953","0.107742","0.0670397","9.8261"
"395","1518810924971","0.0885882","0.0670397","9.8261"
"396","1518810924971","0.10056","0.0670397","9.8285"
"397","1518810924987","0.102954","0.0670397","9.83329"
"398","1518810925003","0.107742","0.0670397","9.81653"
"399","1518810925003","0.129291","0.0646454","9.80695"
"400","1518810925020","0.102954","0.0670397","9.8261"
"401","1518810925036","0.10056","0.0670397","9.83329"
"402","1518810925036","0.10056","0.0646454","9.83089"
"403","1518810925053","0.117319","0.0383084","9.83089"
"404","1518810925053","0.102954","0.0119714","9.80934"
"405","1518810925071","0.114925","0.0335198","9.80695"
"406","1518810925087","0.117319","0.0502798","9.83089"
"407","1518810925087","0.0933767","0.0622511","9.83808"
"408","1518810925104","0.102954","0.0646454","9.81892"
"409","1518810925104","0.0933767","0.0646454","9.83089"
"410","1518810925120","0.114925","0.0574626","9.81653"
"411","1518810925135","0.0909824","0.0670397","9.82132"
"412","1518810925136","0.112531","0.0670397","9.81174"
"413","1518810925153","0.0933767","0.0670397","9.83568"
"414","1518810925153","0.095771","0.0670397","9.83808"
"415","1518810925169","0.0885882","0.0646454","9.81892"
"416","1518810925171","0.105348","0.0670397","9.82132"
"417","1518810925186","0.112531","0.0670397","9.81892"
"418","1518810925190","0.0981653","0.0670397","9.82371"
"419","1518810925200","0.0885882","0.0598569","9.84765"
"420","1518810925210","0.10056","0.0670397","9.81174"
"421","1518810925220","0.0861939","0.0670397","9.81892"
"422","1518810925229","0.112531","0.0670397","9.80456"
"423","1518810925240","0.112531","0.0454912","9.80695"
"424","1518810925250","0.126897","0.0646454","9.80695"
"425","1518810925260","0.10056","0.0670397","9.82132"
"426","1518810925270","0.105348","0.0598569","9.8261"
"427","1518810925281","0.102954","0.0670397","9.81653"
"428","1518810925290","0.102954","0.0359141","9.80934"
"429","1518810925300","0.131685","0.052674","9.80934"
"430","1518810925310","0.114925","0.0359141","9.82132"
"431","1518810925320","0.0981653","0.0646454","9.82132"
"432","1518810925330","0.10056","0.0670397","9.81653"
"433","1518810925341","0.0981653","0.0430969","9.81653"
"434","1518810925354","0.0981653","0.0670397","9.81413"
"435","1518810925362","0.105348","0.0670397","9.82132"
"436","1518810925373","0.0933767","0.0670397","9.81653"
"437","1518810925383","0.102954","0.0670397","9.8261"
"438","1518810925393","0.10056","0.0670397","9.83568"
"439","1518810925404","0.0909824","0.0670397","9.84765"
"440","1518810925413","0.114925","0.0622511","9.82132"
"441","1518810925423","0.112531","0.0598569","9.80934"
"442","1518810925433","0.112531","0.0670397","9.80695"
"443","1518810925444","0.117319","0.0478855","9.81413"
"444","1518810925451","0.124502","0.0622511","9.81413"
"445","1518810925462","0.095771","0.0550683","9.80695"
"446","1518810925470","0.10056","0.0598569","9.81413"
"447","1518810925481","0.0981653","0.0646454","9.81413"
"448","1518810925491","0.0885882","0.0478855","9.8261"
"449","1518810925502","0.122108","0.0670397","9.81892"
"450","1518810925510","0.0885882","0.0670397","9.8285"
"451","1518810925522","0.102954","0.0622511","9.81892"
"452","1518810925530","0.095771","0.0646454","9.81892"
"453","1518810925542","0.117319","0.052674","9.80456"
"454","1518810925551","0.0885882","0.0646454","9.83329"
"455","1518810925561","0.110137","0.0502798","9.83089"
"456","1518810925576","0.105348","0.0646454","9.80456"
"457","1518810925582","0.110137","0.0550683","9.82132"
"458","1518810925591","0.102954","0.0670397","9.81653"
"459","1518810925600","0.105348","0.0670397","9.81653"
"460","1518810925611","0.134079","0.0670397","9.8285"
"461","1518810925620","0.119714","0.0670397","9.81413"
"462","1518810925630","0.131685","0.0454912","9.80216"
"463","1518810925644","0.122108","0.0550683","9.80456"
"464","1518810925653","0.117319","0.0622511","9.82132"
"465","1518810925661","0.095771","0.0646454","9.83808"
"466","1518810925670","0.102954","0.0622511","9.8285"
"467","1518810925681","0.10056","0.0550683","9.80934"
"468","1518810925690","0.0742225","0.0670397","9.8285"
"469","1518810925703","0.095771","0.0670397","9.81892"
"470","1518810925710","0.095771","0.0598569","9.8285"
"471","1518810925722","0.107742","0.0622511","9.81653"
"472","1518810925730","0.095771","0.0407027","9.81174"
"473","1518810925741","0.0861939","0.0670397","9.82371"
"474","1518810925754","0.0933767","0.0670397","9.83089"
"475","1518810925761","0.0814053","0.0622511","9.83568"
"476","1518810925772","0.0933767","0.0646454","9.8261"
"477","1518810925780","0.107742","0.0670397","9.81174"
"478","1518810925790","0.095771","0.0598569","9.81892"
"479","1518810925802","0.0933767","0.052674","9.8285"
"480","1518810925810","0.0981653","0.0670397","9.83808"
"481","1518810925822","0.110137","0.0670397","9.68724"
"482","1518810925830","0.0981653","0.0598569","9.86441"
"483","1518810925840","0.105348","0.0502798","9.85962"
"484","1518810925850","0.0933767","0.0311256","9.80695"
"485","1518810925860","0.0933767","0.0670397","9.87399"
"486","1518810925870","0.0933767","0.0670397","9.83329"
"487","1518810925881","0.0814053","0.0670397","9.84047"
"488","1518810925890","0.0885882","0.0550683","9.83568"
"489","1518810925903","0.0885882","0.0574626","9.83808"
"490","1518810925910","0.0909824","0.0670397","9.8285"
"491","1518810925920","0.0837996","0.0670397","9.82371"
"492","1518810925931","0.095771","0.0670397","9.81653"
"493","1518810925941","0.122108","0.0383084","9.81892"
"494","1518810925952","0.114925","0.0407027","9.83568"
"495","1518810925960","0.107742","0.0502798","9.83808"
"496","1518810925971","0.110137","0.0622511","9.82132"
"497","1518810925980","0.107742","0.0119714","9.80216"
"498","1518810925990","0.10056","0.0239427","9.81653"
"499","1518810926003","0.107742","0.0478855","9.81892"
"500","1518810926010","0.0814053","0.0670397","9.83808"
"501","1518810926021","0.0790111","0.0670397","9.84286"
"502","1518810926030","0.0766168","0.0670397","9.81892"
"503","1518810926040","0.0885882","0.0550683","9.85723"
"504","1518810926053","0.0742225","0.0670397","9.83089"
"505","1518810926061","0.0718282","0.0407027","9.84526"
"506","1518810926071","0.0742225","0.0622511","9.84765"
"507","1518810926080","0.0909824","0.0670397","9.82371"
"508","1518810926093","0.0909824","0.0670397","9.8285"
"509","1518810926104","0.10056","0.0646454","9.83089"
"510","1518810926110","0.0837996","0.0670397","9.84526"
"511","1518810926122","0.10056","0.052674","9.83568"
"512","1518810926130","0.0885882","0.0670397","9.83568"
"513","1518810926140","0.110137","0.0574626","9.81892"
"514","1518810926153","0.136474","0.0359141","9.80934"
"515","1518810926160","0.131685","0.052674","9.8261"
"516","1518810926171","0.122108","0.0383084","9.83089"
"517","1518810926181","0.112531","0.0311256","9.81653"
"518","1518810926190","0.114925","0.0239427","9.81413"
"519","1518810926205","0.0909824","0.0454912","9.8261"
"520","1518810926211","0.0909824","0.0430969","9.8261"
"521","1518810926222","0.0861939","0.0670397","9.83329"
"522","1518810926231","0.0718282","0.0646454","9.8285"
"523","1518810926242","0.0766168","0.0646454","9.82371"
"524","1518810926254","0.0766168","0.0550683","9.85962"
"525","1518810926261","0.0718282","0.0670397","9.85962"
"526","1518810926271","0.0742225","0.0670397","9.84286"
"527","1518810926284","0.0814053","0.0646454","9.83568"
"528","1518810926292","0.069434","0.0670397","9.82132"
"529","1518810926305","0.0933767","0.0670397","9.83089"
"530","1518810926311","0.0933767","0.0646454","9.83089"
"531","1518810926322","0.119714","0.0430969","9.82132"
